id_contratacion,id_servicio,id_trabajador,fecha_contratacion,estado_contratacion
693,7092,1717,2025-04-17,Cancelado
694,8466,705,2025-03-06,Cancelado
695,419,4186,2025-01-10,Finalizado
696,1662,4084,2024-12-26,Activo
697,2069,6380,2025-01-17,Finalizado
698,4388,7728,2025-03-23,Activo
699,6454,7219,2025-02-16,Cancelado
700,9714,9704,2025-03-07,Cancelado
701,6901,2357,2025-03-04,Activo
702,365,9654,2025-02-03,Cancelado
703,6490,2459,2025-01-16,Cancelado
704,2465,7006,2025-03-16,Cancelado
705,3484,485,2025-04-01,Cancelado
706,9845,3862,2025-01-12,Activo
707,9510,6761,2025-02-15,Finalizado
708,1276,4557,2025-02-27,Finalizado
709,1926,7837,2025-01-05,Cancelado
710,7881,9819,2025-03-04,Finalizado
711,5808,9306,2025-01-23,Cancelado
712,9360,5996,2025-01-21,Activo
713,2579,1399,2025-03-30,Cancelado
714,7913,3417,2025-04-02,Finalizado
715,2935,4798,2025-01-02,Cancelado
716,5910,2840,2025-03-03,Cancelado
717,9643,9176,2025-03-19,Activo
718,12,5374,2025-02-28,Activo
719,6458,6095,2025-01-09,Cancelado
720,7316,3334,2025-04-03,Finalizado
721,6135,5082,2025-01-16,Activo
722,7823,2227,2025-04-18,Finalizado
723,8789,5775,2025-02-13,Finalizado
724,9607,6126,2025-02-20,Cancelado
725,3521,3606,2025-01-17,Finalizado
726,6785,8882,2025-01-04,Cancelado
727,1072,205,2025-01-07,Cancelado
728,2804,7289,2025-03-01,Cancelado
729,4867,3883,2025-01-23,Cancelado
730,3377,3079,2025-03-20,Finalizado
731,4838,376,2024-12-30,Cancelado
732,1380,6643,2025-03-30,Activo
733,70,6423,2025-03-03,Cancelado
734,4617,2091,2025-02-06,Cancelado
735,7327,8380,2025-02-20,Cancelado
736,3179,4253,2025-01-06,Activo
737,181,3753,2025-03-23,Cancelado
738,6365,8335,2025-02-07,Cancelado
739,6167,6347,2025-02-15,Cancelado
740,9145,6896,2025-04-16,Finalizado
741,6165,1974,2024-12-31,Cancelado
742,2037,6672,2025-04-24,Activo
743,7509,4864,2025-02-28,Activo
744,9964,4476,2025-02-05,Activo
745,2069,8419,2025-01-02,Finalizado
746,1832,5145,2025-02-26,Finalizado
747,6846,9038,2025-01-03,Finalizado
748,1019,2870,2025-01-24,Cancelado
749,6576,8612,2025-01-02,Cancelado
750,1011,5425,2025-02-10,Finalizado
751,4926,6620,2025-02-17,Finalizado
752,880,1413,2025-04-12,Cancelado
753,5983,2472,2025-02-10,Finalizado
754,2608,4714,2025-01-29,Cancelado
755,1982,9022,2025-02-27,Activo
756,7235,6469,2025-03-21,Finalizado
757,1320,6652,2024-12-27,Activo
758,8676,6827,2025-03-31,Cancelado
759,4214,3516,2025-01-22,Finalizado
760,4351,8902,2025-01-29,Activo
761,5347,5569,2025-02-21,Finalizado
762,2918,3565,2025-03-03,Activo
763,6544,7565,2025-03-07,Cancelado
764,3355,8500,2024-12-30,Finalizado
765,3456,6042,2025-03-19,Activo
766,2106,9483,2025-01-07,Activo
767,4314,2490,2025-04-01,Activo
768,7729,1330,2025-04-19,Activo
769,1405,3810,2025-04-18,Activo
770,5147,8275,2025-02-22,Finalizado
771,4254,34,2024-12-26,Cancelado
772,7257,4753,2025-02-25,Activo
773,570,9893,2024-12-30,Activo
774,1341,7347,2025-03-12,Finalizado
775,7706,8420,2025-01-25,Finalizado
776,6864,5908,2025-04-09,Activo
777,423,6403,2025-01-31,Finalizado
778,9956,5431,2025-03-29,Cancelado
779,8422,6760,2025-03-18,Finalizado
780,1507,4943,2025-04-14,Finalizado
781,224,1145,2025-04-15,Activo
782,2357,9195,2025-04-17,Cancelado
783,2449,6605,2025-03-28,Finalizado
784,680,3157,2025-01-13,Activo
785,164,1062,2025-02-11,Cancelado
786,7280,8476,2025-02-22,Finalizado
787,8423,8120,2025-03-08,Cancelado
788,2992,9510,2025-01-25,Activo
789,5138,847,2025-04-03,Activo
790,2002,3574,2025-02-02,Finalizado
791,4520,2682,2025-03-16,Cancelado
792,759,4224,2025-03-09,Activo
793,8938,3774,2025-04-16,Cancelado
794,6070,9740,2025-02-16,Activo
795,8118,7242,2025-04-11,Finalizado
796,5325,6367,2025-01-25,Cancelado
797,7133,4298,2025-03-25,Finalizado
798,3569,3490,2025-04-02,Cancelado
799,9306,9327,2025-04-01,Cancelado
800,5088,9382,2025-04-06,Cancelado
801,2708,2695,2025-03-17,Cancelado
802,9677,4778,2025-01-24,Cancelado
803,1203,1690,2025-04-19,Activo
804,3970,9143,2025-04-17,Activo
805,7428,4617,2025-03-16,Activo
806,8158,4619,2025-02-27,Cancelado
807,6212,5825,2025-03-24,Cancelado
808,8983,6006,2025-04-09,Cancelado
809,2910,7584,2025-02-20,Activo
810,6675,720,2025-01-14,Activo
811,9784,3631,2025-04-09,Activo
812,2880,1002,2025-03-29,Activo
813,5514,2623,2025-03-30,Activo
814,4733,2339,2025-03-31,Cancelado
815,7506,2634,2025-04-11,Finalizado
816,8742,8784,2025-01-29,Cancelado
817,4001,2063,2025-03-10,Cancelado
818,5733,1910,2025-04-23,Finalizado
819,9520,5281,2025-01-02,Activo
820,9687,1243,2025-01-21,Cancelado
821,2726,874,2024-12-27,Finalizado
822,9037,9731,2025-01-19,Activo
823,2044,6979,2025-04-14,Activo
824,6128,2875,2025-04-03,Activo
825,2539,4860,2025-02-05,Activo
826,713,43,2025-01-24,Activo
827,4779,5971,2024-12-28,Activo
828,6007,6897,2025-04-01,Activo
829,1403,66,2025-04-21,Cancelado
830,5843,1660,2025-03-14,Finalizado
831,6598,4238,2025-03-10,Activo
832,1509,3377,2025-02-17,Activo
833,2703,5207,2025-04-11,Activo
834,3600,9586,2025-03-19,Cancelado
835,642,8538,2025-02-13,Finalizado
836,2536,8429,2025-04-15,Cancelado
837,6794,2294,2025-03-19,Activo
838,8905,4769,2025-01-11,Activo
839,3066,9230,2025-02-13,Activo
840,9639,6192,2025-02-15,Cancelado
841,3357,5268,2025-01-04,Cancelado
842,3605,3719,2025-03-04,Cancelado
843,6465,3881,2025-02-13,Cancelado
844,8438,7222,2025-03-31,Finalizado
845,8996,3456,2025-04-09,Cancelado
846,7765,6481,2025-01-29,Activo
847,4011,2631,2025-01-09,Activo
848,8002,1644,2025-03-06,Finalizado
849,3796,7235,2025-03-14,Activo
850,540,9609,2025-03-14,Finalizado
851,4868,4508,2025-01-06,Finalizado
852,8744,2625,2025-02-11,Activo
853,5155,8639,2025-02-11,Activo
854,5837,5756,2025-03-30,Cancelado
855,5719,5722,2025-01-03,Activo
856,4006,5118,2025-02-13,Cancelado
857,293,985,2025-04-11,Activo
858,4418,9763,2025-03-26,Activo
859,9141,2344,2024-12-26,Finalizado
860,7211,5225,2025-04-06,Cancelado
861,2856,2033,2025-04-19,Finalizado
862,2006,9350,2025-04-11,Cancelado
863,1296,236,2025-04-10,Activo
864,6299,922,2025-03-21,Activo
865,9662,6293,2025-01-30,Activo
866,3410,3068,2025-04-17,Activo
867,9004,656,2025-03-05,Cancelado
868,7022,8863,2025-03-14,Cancelado
869,5124,5439,2025-03-04,Activo
870,2398,8404,2025-01-20,Cancelado
871,2119,4126,2024-12-31,Finalizado
872,9693,3712,2025-03-15,Activo
873,5785,8351,2025-04-06,Activo
874,3121,3514,2025-04-03,Cancelado
875,322,833,2025-01-10,Activo
876,5182,5331,2025-03-23,Cancelado
877,6717,4072,2025-01-12,Cancelado
878,3413,830,2025-04-24,Cancelado
879,5168,7442,2025-02-23,Activo
880,3517,7005,2024-12-27,Activo
881,6269,2763,2025-01-20,Finalizado
882,3289,7393,2025-03-07,Cancelado
883,3313,3867,2025-02-05,Activo
884,5444,7052,2025-02-04,Activo
885,6043,1938,2025-03-09,Cancelado
886,8076,9619,2025-03-18,Activo
887,4981,3537,2025-04-13,Cancelado
888,9058,5426,2025-01-22,Activo
889,561,8646,2025-04-11,Activo
890,8270,2951,2025-01-11,Cancelado
891,512,7830,2025-01-11,Finalizado
892,4554,3774,2025-02-05,Cancelado
893,7543,1500,2025-01-23,Activo
894,4744,6258,2025-01-21,Cancelado
895,9285,7664,2025-01-15,Cancelado
896,8636,8090,2025-03-16,Cancelado
897,704,3460,2025-04-08,Finalizado
898,9467,1122,2025-01-14,Activo
899,4618,3933,2025-01-14,Activo
900,7844,6701,2025-01-12,Finalizado
901,2022,9314,2025-02-25,Cancelado
902,8491,5717,2024-12-27,Activo
903,7883,8736,2025-01-22,Cancelado
904,4689,9713,2025-02-27,Finalizado
905,5007,6133,2025-03-26,Finalizado
906,2839,1136,2025-01-27,Cancelado
907,6650,3990,2025-01-02,Cancelado
908,8087,762,2025-02-02,Cancelado
909,9466,4607,2025-01-30,Finalizado
910,6180,5710,2025-02-26,Finalizado
911,2587,759,2025-01-28,Activo
912,6055,8876,2025-01-02,Finalizado
913,1547,1539,2025-03-30,Finalizado
914,8715,1617,2025-03-01,Cancelado
915,2562,6436,2025-03-17,Activo
916,7445,1767,2025-02-21,Activo
917,3173,6130,2025-04-01,Activo
918,1032,5800,2025-02-16,Activo
919,923,2538,2025-04-14,Cancelado
920,5306,4783,2025-02-01,Activo
921,8027,9518,2025-03-15,Cancelado
922,3917,5853,2025-02-05,Activo
923,7593,7739,2025-03-27,Finalizado
924,3836,6222,2025-02-06,Cancelado
925,1762,2100,2025-04-22,Cancelado
926,8206,2736,2025-01-20,Finalizado
927,34,302,2025-02-05,Activo
928,3183,9991,2025-03-16,Finalizado
929,2426,3588,2025-03-26,Activo
930,3556,9102,2025-04-19,Activo
931,6245,386,2025-02-12,Finalizado
932,9615,2723,2025-02-15,Activo
933,2891,6443,2025-01-22,Finalizado
934,8150,2031,2025-01-24,Finalizado
935,8015,2574,2025-02-27,Activo
936,4928,779,2025-02-11,Activo
937,4225,4837,2025-02-03,Finalizado
938,9626,3660,2025-01-07,Finalizado
939,5925,2063,2025-01-27,Activo
940,4695,2061,2025-04-08,Cancelado
941,1600,9992,2025-02-04,Finalizado
942,9944,9993,2025-04-20,Activo
943,9779,3301,2025-04-06,Cancelado
944,398,1509,2025-02-08,Cancelado
945,2225,8231,2025-01-20,Activo
946,2466,48,2025-01-08,Finalizado
947,8114,1813,2025-03-21,Cancelado
948,1322,9561,2025-02-13,Cancelado
949,5064,3263,2025-02-24,Cancelado
950,7479,6156,2025-02-07,Cancelado
951,996,6506,2025-03-07,Cancelado
952,4085,9845,2025-01-29,Cancelado
953,2638,2136,2025-02-01,Activo
954,6559,5402,2025-01-05,Cancelado
955,1173,918,2025-02-18,Cancelado
956,7086,6812,2024-12-26,Finalizado
957,4946,1145,2025-02-11,Activo
958,6992,9764,2025-02-15,Cancelado
959,8792,7868,2025-04-06,Finalizado
960,5934,2059,2025-03-12,Finalizado
961,6164,3904,2025-01-28,Activo
962,8833,7709,2025-04-21,Finalizado
963,6573,820,2025-01-14,Finalizado
964,2859,241,2025-02-06,Cancelado
965,3288,1682,2025-03-16,Finalizado
966,1185,2803,2025-01-10,Cancelado
967,7944,4844,2025-01-30,Activo
968,3926,9021,2025-03-31,Cancelado
969,8635,6081,2025-03-10,Activo
970,2258,7042,2025-01-27,Cancelado
971,5912,80,2025-02-06,Activo
972,8003,3943,2025-02-15,Cancelado
973,7795,9480,2025-01-19,Cancelado
974,2848,2870,2025-02-02,Cancelado
975,4208,1323,2025-01-05,Activo
976,2699,3432,2025-02-15,Finalizado
977,3850,9973,2025-01-24,Finalizado
978,3275,2066,2025-04-21,Cancelado
979,1689,7783,2025-02-25,Activo
980,6719,4322,2025-01-11,Finalizado
981,2344,8132,2025-03-12,Activo
982,5001,4343,2025-01-23,Cancelado
983,1364,4700,2025-03-29,Activo
984,1496,8139,2025-03-04,Cancelado
985,4768,8085,2025-01-12,Activo
986,906,6086,2025-01-27,Activo
987,9323,601,2025-02-17,Cancelado
988,5374,9413,2025-02-14,Activo
989,8283,9588,2025-02-11,Activo
990,960,8608,2025-02-12,Cancelado
991,9566,9894,2025-04-12,Cancelado
992,4108,7733,2025-03-16,Activo
993,2133,3475,2025-03-05,Activo
994,5579,5658,2025-02-25,Cancelado
995,8901,6839,2025-03-02,Cancelado
996,6207,7475,2025-01-11,Finalizado
997,8002,4214,2025-03-04,Activo
998,4130,7589,2025-03-27,Cancelado
999,3957,2124,2025-03-04,Finalizado
1000,8665,2631,2025-01-16,Finalizado
1001,4985,7235,2025-03-04,Activo
1002,7442,1945,2025-01-22,Activo
1003,4647,1003,2025-02-05,Activo
1004,1225,2034,2024-12-30,Cancelado
1005,2399,8052,2025-03-08,Activo
1006,2442,3035,2025-02-20,Cancelado
1007,375,1162,2025-03-07,Cancelado
1008,4055,8236,2025-02-02,Activo
1009,3726,5076,2025-01-04,Activo
1010,1317,3713,2025-04-01,Cancelado
1011,2700,2349,2025-01-23,Activo
1012,336,989,2025-02-21,Activo
1013,2339,8105,2025-04-18,Activo
1014,6557,6575,2025-03-31,Finalizado
1015,3485,1932,2025-04-12,Finalizado
1016,7235,9843,2025-01-22,Finalizado
1017,1143,2830,2025-02-03,Finalizado
1018,2312,2254,2025-04-05,Finalizado
1019,7136,3416,2025-03-22,Activo
1020,2304,9723,2024-12-31,Activo
1021,2789,5084,2025-01-22,Cancelado
1022,2698,4091,2025-03-09,Activo
1023,9980,400,2025-01-16,Cancelado
1024,9417,6186,2025-02-10,Finalizado
1025,213,5763,2024-12-31,Finalizado
1026,6253,5171,2025-04-20,Activo
1027,6089,5211,2025-03-06,Finalizado
1028,9015,8623,2025-04-24,Finalizado
1029,6910,5348,2025-03-04,Cancelado
1030,5713,1871,2025-04-05,Finalizado
1031,3223,6827,2025-02-02,Activo
1032,4869,533,2025-01-31,Activo
1033,4565,7727,2025-02-10,Finalizado
1034,3272,8262,2025-01-25,Activo
1035,7157,4514,2025-04-11,Cancelado
1036,3426,8966,2025-03-22,Cancelado
1037,936,174,2025-03-22,Cancelado
1038,662,7114,2025-03-21,Activo
1039,9080,2352,2025-01-23,Cancelado
1040,6504,4657,2025-02-05,Cancelado
1041,1209,4680,2025-03-15,Activo
1042,179,9166,2025-04-08,Finalizado
1043,1190,9865,2025-02-06,Finalizado
1044,8609,9448,2025-01-01,Finalizado
1045,4014,3760,2025-03-03,Cancelado
1046,5184,6398,2025-01-26,Activo
1047,9356,1493,2025-03-19,Activo
1048,2098,3173,2025-03-24,Cancelado
1049,6867,6419,2025-01-30,Cancelado
1050,8552,6110,2025-03-20,Activo
1051,7353,1362,2025-03-08,Finalizado
1052,8660,4845,2025-04-04,Cancelado
1053,5745,348,2025-02-23,Finalizado
1054,6547,141,2025-04-05,Finalizado
1055,8420,2430,2025-04-02,Activo
1056,6735,9209,2025-04-03,Cancelado
1057,6966,1766,2025-02-18,Activo
1058,2527,1767,2025-03-26,Finalizado
1059,7830,4016,2025-03-06,Finalizado
1060,7710,4363,2025-03-26,Finalizado
1061,1212,2365,2025-03-24,Finalizado
1062,3187,5615,2025-04-01,Finalizado
1063,3400,500,2025-03-23,Finalizado
1064,2991,7180,2025-01-25,Activo
1065,1807,7770,2025-01-27,Cancelado
1066,2918,4794,2025-04-15,Activo
1067,1380,4479,2024-12-26,Activo
1068,675,899,2025-01-30,Activo
1069,6662,189,2025-04-17,Cancelado
1070,4996,476,2025-01-28,Finalizado
1071,515,9208,2025-04-15,Finalizado
1072,563,6598,2025-01-09,Finalizado
1073,8022,2702,2025-03-08,Cancelado
1074,4862,5429,2025-01-27,Cancelado
1075,3929,9284,2025-04-14,Cancelado
1076,3426,987,2025-03-08,Finalizado
1077,6602,8782,2025-04-09,Cancelado
1078,3483,6398,2025-01-17,Finalizado
1079,7328,5831,2025-01-09,Cancelado
1080,4338,7873,2025-04-09,Activo
1081,1598,2597,2025-03-27,Cancelado
1082,4100,7210,2025-04-12,Finalizado
1083,1421,4495,2025-04-19,Finalizado
1084,924,3978,2025-01-29,Activo
1085,589,8941,2025-04-18,Cancelado
1086,5624,2842,2025-03-09,Cancelado
1087,8071,2819,2025-03-17,Activo
1088,8137,8062,2025-02-19,Activo
1089,8118,5153,2025-03-18,Cancelado
1090,3995,7460,2025-03-12,Cancelado
1091,2009,9417,2025-01-08,Cancelado
1092,5639,6582,2025-04-16,Cancelado
1093,8724,5260,2025-04-02,Cancelado
1094,3557,70,2025-02-25,Activo
1095,8276,313,2025-01-07,Activo
1096,463,780,2025-01-09,Cancelado
1097,9365,5567,2025-01-10,Finalizado
1098,9205,4688,2025-04-22,Activo
1099,9011,8971,2025-02-18,Finalizado
1100,6304,8123,2025-02-03,Activo
1101,682,7809,2025-04-20,Cancelado
1102,6016,6966,2025-04-23,Activo
1103,8763,4542,2025-03-17,Activo
1104,9761,3271,2025-01-25,Activo
1105,8955,9706,2025-04-22,Cancelado
1106,5491,3515,2025-04-22,Activo
1107,7539,8436,2025-03-26,Activo
1108,7142,4110,2025-01-26,Activo
1109,2459,7058,2025-01-09,Cancelado
1110,3756,6159,2025-01-22,Activo
1111,9582,415,2025-01-27,Activo
1112,185,8966,2024-12-28,Activo
1113,7945,2967,2025-03-14,Finalizado
1114,5938,1504,2025-02-24,Cancelado
1115,5791,818,2025-01-21,Cancelado
1116,9009,4911,2025-04-22,Activo
1117,7148,1371,2025-03-30,Finalizado
1118,3962,9372,2025-01-08,Finalizado
1119,9686,2824,2025-04-09,Finalizado
1120,56,4686,2025-01-18,Activo
1121,6661,8974,2025-01-08,Finalizado
1122,4483,6356,2025-03-16,Activo
1123,7015,1004,2025-04-13,Cancelado
1124,796,8608,2025-01-25,Finalizado
1125,4600,8613,2025-03-21,Activo
1126,4254,1926,2025-01-07,Activo
1127,8515,5240,2025-01-29,Finalizado
1128,864,7399,2025-04-13,Activo
1129,4666,1856,2025-03-22,Cancelado
1130,1111,132,2025-01-23,Finalizado
1131,8418,7856,2025-04-13,Finalizado
1132,9593,8136,2025-04-09,Activo
1133,3378,7862,2025-01-23,Cancelado
1134,1397,1281,2025-03-13,Cancelado
1135,7280,2250,2025-03-30,Finalizado
1136,9884,9988,2025-03-16,Activo
1137,5110,5107,2025-01-25,Cancelado
1138,4003,2020,2025-01-04,Finalizado
1139,8174,9966,2025-03-16,Cancelado
1140,2248,8049,2025-03-20,Finalizado
1141,3094,6726,2025-03-07,Cancelado
1142,955,4862,2025-04-19,Cancelado
1143,9138,7841,2025-02-22,Finalizado
1144,233,7554,2025-01-08,Activo
1145,7205,3075,2025-02-07,Cancelado
1146,9941,6909,2025-02-19,Activo
1147,4388,4899,2025-03-13,Cancelado
1148,2313,903,2025-01-15,Cancelado
1149,7382,2498,2025-01-21,Cancelado
1150,7918,4177,2024-12-27,Cancelado
1151,8744,4100,2025-02-27,Finalizado
1152,5337,2309,2025-01-14,Activo
1153,5682,1971,2025-01-16,Finalizado
1154,8297,3090,2025-01-31,Activo
1155,4580,7576,2025-01-02,Finalizado
1156,2581,2438,2025-03-30,Activo
1157,7139,4004,2025-04-18,Cancelado
1158,662,8601,2024-12-28,Cancelado
1159,3130,7396,2025-01-19,Activo
1160,8416,1030,2025-04-02,Activo
1161,9640,9830,2025-03-16,Finalizado
1162,2032,7480,2025-02-17,Activo
1163,4086,2861,2025-02-08,Finalizado
1164,4505,4444,2025-01-21,Finalizado
1165,6433,2796,2025-01-28,Activo
1166,9194,6774,2025-01-27,Finalizado
1167,855,4312,2025-01-10,Activo
1168,432,981,2025-01-26,Activo
1169,6525,8279,2025-02-06,Activo
1170,9590,6310,2024-12-26,Finalizado
1171,4015,7987,2025-01-11,Activo
1172,6209,3969,2025-03-03,Finalizado
1173,2019,6991,2025-01-08,Cancelado
1174,9529,259,2025-01-06,Cancelado
1175,2000,1021,2025-01-19,Cancelado
1176,4462,9585,2025-01-24,Finalizado
1177,3080,6074,2025-02-20,Activo
1178,8832,1704,2025-02-15,Finalizado
1179,7399,465,2025-02-19,Finalizado
1180,7828,8116,2025-02-06,Activo
1181,5607,8363,2025-03-07,Activo
1182,7281,3150,2025-04-13,Finalizado
1183,6531,5380,2025-01-14,Activo
1184,3882,3876,2025-04-08,Finalizado
1185,9262,2120,2025-01-19,Activo
1186,3173,2437,2025-02-16,Cancelado
1187,9184,5632,2024-12-30,Cancelado
1188,766,8196,2025-01-18,Activo
1189,7832,6921,2025-04-21,Cancelado
1190,3242,6228,2025-02-21,Cancelado
1191,4995,6056,2024-12-31,Activo
1192,4201,4377,2025-03-20,Finalizado
1193,3181,8928,2025-03-05,Activo
1194,7739,6345,2025-03-30,Cancelado
1195,1278,6220,2025-04-14,Cancelado
1196,9529,463,2025-03-08,Finalizado
1197,4590,5498,2025-01-07,Activo
1198,223,6031,2025-03-16,Finalizado
1199,1898,6311,2025-04-20,Cancelado
1200,6129,8282,2025-02-19,Finalizado
1201,4491,3123,2025-02-07,Finalizado
1202,6323,7713,2025-01-09,Activo
1203,1283,3375,2025-04-09,Activo
1204,2373,3935,2025-04-19,Finalizado
1205,653,8963,2025-02-04,Activo
1206,3884,1800,2025-03-24,Finalizado
1207,4568,7219,2025-03-28,Activo
1208,3005,8435,2025-04-16,Activo
1209,3943,5636,2024-12-28,Finalizado
1210,6951,5984,2024-12-31,Cancelado
1211,7529,1336,2025-01-07,Finalizado
1212,3995,8337,2025-04-04,Activo
1213,1596,3017,2025-04-16,Cancelado
1214,5694,2063,2025-02-28,Cancelado
1215,6544,4416,2025-04-22,Cancelado
1216,7515,6900,2025-01-14,Activo
1217,7945,9794,2025-01-25,Activo
1218,1474,9965,2025-04-09,Activo
1219,66,6502,2025-02-03,Finalizado
1220,6216,1868,2025-03-10,Finalizado
1221,1761,4591,2025-01-15,Finalizado
1222,4873,5051,2025-04-15,Cancelado
1223,4532,4194,2025-01-15,Cancelado
1224,3262,7959,2025-04-18,Activo
1225,5184,4383,2025-01-19,Activo
1226,9015,3228,2025-04-09,Finalizado
1227,2375,1579,2025-03-28,Activo
1228,7004,4408,2025-04-10,Finalizado
1229,2560,8270,2025-01-22,Activo
1230,6501,4915,2025-03-19,Finalizado
1231,6448,154,2025-04-18,Activo
1232,746,2802,2025-03-09,Finalizado
1233,1000,5130,2025-01-09,Activo
1234,442,953,2025-03-22,Finalizado
1235,5605,378,2025-04-18,Finalizado
1236,8924,6122,2025-02-21,Finalizado
1237,2311,7282,2025-03-19,Activo
1238,6937,5111,2025-01-21,Finalizado
1239,1426,6857,2025-02-06,Finalizado
1240,7284,9533,2025-02-12,Activo
1241,2648,7657,2025-04-21,Cancelado
1242,7701,9875,2025-03-18,Cancelado
1243,7924,6680,2025-01-16,Cancelado
1244,671,688,2025-03-19,Activo
1245,6987,9182,2025-02-22,Finalizado
1246,3936,3759,2025-01-09,Finalizado
1247,9758,6241,2025-03-23,Cancelado
1248,1686,8958,2025-03-10,Activo
1249,6674,3052,2025-04-16,Finalizado
1250,4053,7610,2025-03-27,Finalizado
1251,6315,5120,2025-04-10,Finalizado
1252,1985,1672,2025-02-21,Cancelado
1253,5587,8951,2025-03-08,Activo
1254,9008,1937,2025-04-01,Finalizado
1255,7609,8159,2025-04-16,Cancelado
1256,290,4389,2025-03-14,Activo
1257,8254,5754,2025-03-29,Activo
1258,9389,5235,2025-03-30,Cancelado
1259,5962,8104,2025-01-09,Activo
1260,5159,7489,2025-01-03,Finalizado
1261,6057,8314,2025-03-28,Activo
1262,7849,7013,2025-03-22,Finalizado
1263,7945,5800,2025-02-02,Cancelado
1264,7386,7856,2025-02-09,Cancelado
1265,696,5124,2025-02-28,Cancelado
1266,8047,6993,2025-03-29,Finalizado
1267,3943,9434,2025-03-18,Activo
1268,1835,9098,2025-03-11,Finalizado
1269,8489,1471,2025-01-14,Activo
1270,1459,6127,2024-12-26,Finalizado
1271,1533,4087,2025-04-11,Cancelado
1272,9962,5929,2025-02-10,Activo
1273,2418,6757,2025-04-01,Cancelado
1274,1978,8210,2025-01-18,Cancelado
1275,1177,611,2025-01-28,Activo
1276,2831,3733,2025-01-10,Activo
1277,201,5645,2025-04-13,Cancelado
1278,9221,6369,2025-02-16,Finalizado
1279,7516,1652,2025-04-10,Activo
1280,4704,6662,2025-01-14,Cancelado
1281,8567,5125,2025-01-06,Activo
1282,19,1944,2025-02-05,Cancelado
1283,7304,4406,2025-01-03,Finalizado
1284,5040,8002,2025-03-11,Finalizado
1285,7965,365,2025-02-01,Activo
1286,6603,7226,2025-03-18,Cancelado
1287,4862,1008,2025-02-17,Activo
1288,4189,2014,2025-04-05,Activo
1289,6856,8952,2025-03-24,Finalizado
1290,3271,1936,2024-12-30,Finalizado
1291,325,133,2025-03-21,Finalizado
1292,8873,8614,2024-12-29,Finalizado
1293,3534,4969,2025-04-21,Activo
1294,3333,690,2025-04-01,Finalizado
1295,7947,6928,2025-02-02,Activo
1296,8656,7700,2025-03-16,Cancelado
1297,1083,4904,2025-02-01,Finalizado
1298,7073,9605,2025-03-30,Activo
1299,3610,1954,2025-02-20,Finalizado
1300,8470,1907,2025-03-18,Finalizado
1301,6155,5823,2025-03-26,Cancelado
1302,7975,4451,2025-03-18,Cancelado
1303,6118,929,2025-02-13,Cancelado
1304,8330,2585,2025-01-31,Finalizado
1305,6744,1954,2025-02-03,Cancelado
1306,6208,2663,2025-03-12,Activo
1307,9017,2307,2025-02-26,Activo
1308,4560,7546,2025-02-18,Activo
1309,2264,2093,2025-01-24,Activo
1310,2974,7245,2025-03-24,Finalizado
1311,1452,4437,2025-01-05,Cancelado
1312,4051,901,2025-01-05,Cancelado
1313,6369,4297,2025-01-29,Cancelado
1314,6375,8199,2025-02-02,Cancelado
